path;folder;filename;size;pages
gs://secop/docs/20-12-11049222-10214465/13-02-7-15757-20.pdf;20-12-11049222-10214465;13-02-7-15757-20.pdf;313183;11
gs://secop/docs/20-12-11063424-10215090/13-CONTRATO 221- 2020.pdf;20-12-11063424-10215090;13-CONTRATO 221- 2020.pdf;8799228;11
gs://secop/docs/19-4-10246379-9382397/19-ACTS.pdf;19-4-10246379-9382397;19-ACTS.pdf;1830741;11
gs://secop/docs/20-12-11049136-10214375/13-02-7-15754-20.pdf;20-12-11049136-10214375;13-02-7-15754-20.pdf;313215;11
gs://secop/docs/20-13-11048033-10214117/33-CONTRATO.pdf;20-13-11048033-10214117;33-CONTRATO.pdf;341365;11
gs://secop/docs/20-12-11049122-10214356/13-02-7-15753-20.pdf;20-12-11049122-10214356;13-02-7-15753-20.pdf;313321;11
gs://secop/docs/20-4-11063904--1/43-CONVOCATORIA NO 08 FIRMADO EN ORIGINAL.pdf;20-4-11063904--1;43-CONVOCATORIA NO 08 FIRMADO EN ORIGINAL.pdf;320104;11
gs://secop/docs/20-13-11026483--1/19-CONTRATO.pdf;20-13-11026483--1;19-CONTRATO.pdf;3726200;11
gs://secop/docs/19-12-9249541-8415716/19-INFORME DE ACTIVIDADES FEBRERO 2020.PDF;19-12-9249541-8415716;19-INFORME DE ACTIVIDADES FEBRERO 2020.PDF;2358676;11
gs://secop/docs/20-4-11063317--1/43-ESTUDIOS Y DOCUMENTOS PREVIOS.PDF;20-4-11063317--1;43-ESTUDIOS Y DOCUMENTOS PREVIOS.pdf;2989025;11
gs://secop/docs/19-12-9086032-8266693/19-INFORME CONTRATISTA #5 CONTRATO D-057-2019.pdf;19-12-9086032-8266693;19-INFORME CONTRATISTA #5 CONTRATO D-057-2019.pdf;400756;11
gs://secop/docs/20-9-466240--1/9-ACTA SUBASTA PUBLICA.pdf;20-9-466240--1;9-ACTA SUBASTA PUBLICA.pdf;454955;11
gs://secop/docs/20-12-11063173-10214834/13-CONTRATO 217- 2020.pdf;20-12-11063173-10214834;13-CONTRATO 217- 2020.pdf;8683446;11
gs://secop/docs/20-4-10870589-10016773/19-SOPORTES CUENTA 2.pdf;20-4-10870589-10016773;19-SOPORTES CUENTA 2.pdf;4393065;11
gs://secop/docs/20-12-10949806-10094052/19-INFORME JULIO.PDF;20-12-10949806-10094052;19-INFORME JULIO.PDF;217851;11
gs://secop/docs/20-12-10924906-10068473/19-PARCIAL E INFORME 1 CPS 168.pdf;20-12-10924906-10068473;19-PARCIAL E INFORME 1 CPS 168.pdf;1959620;11
gs://secop/docs/20-4-10958017-10102817/29-LIQUIDACION NO 261.pdf;20-4-10958017-10102817;29-LIQUIDACION NO 261.pdf;277323;11
gs://secop/docs/20-13-11001708-10215225/33-COMUNICACION ACEPTACION.pdf;20-13-11001708-10215225;33-COMUNICACION ACEPTACION.pdf;372959;11
gs://secop/docs/20-12-10934236-10078285/19-INFORME JULIO.PDF;20-12-10934236-10078285;19-INFORME JULIO.PDF;183604;11
gs://secop/docs/18-15-8229108-8158951/19-ACTA DE REINICIO DE INTEVENTORIA NUMERO CUATRO.PDF;18-15-8229108-8158951;19-ACTA DE REINICIO DE INTEVENTORIA NUMERO CUATRO.PDF;6211500;11
gs://secop/docs/20-4-10282397-9414437/19-INFORME FINAL DE ACTIVIDADES DEL CONTRATISTA.pdf;20-4-10282397-9414437;19-INFORME FINAL DE ACTIVIDADES DEL CONTRATISTA.pdf;1678781;11
gs://secop/docs/19-12-9998096-10214721/13-02-7-17570-19.pdf;19-12-9998096-10214721;13-02-7-17570-19.pdf;340404;11
gs://secop/docs/20-13-11063386--1/19-ANALISIS DEL SECTOR.pdf;20-13-11063386--1;19-ANALISIS DEL SECTOR.pdf;2230119;11
gs://secop/docs/20-21-19068--1/19-ANEXO TECNICO.pdf;20-21-19068--1;19-ANEXO TECNICO.pdf;1012215;11
gs://secop/docs/20-11-10965114--1/19-EVALUACION PONDERABLES.pdf;20-11-10965114--1;19-EVALUACION PONDERABLES.pdf;762475;11
gs://secop/docs/20-12-11063878-10215500/19-ESTUDIO PREVIOS.PDF;20-12-11063878-10215500;19-ESTUDIO PREVIOS.PDF;166426;11
gs://secop/docs/19-11-9478780-8862159/19-ACTA PARCIAL DE OBRA 04.pdf;19-11-9478780-8862159;19-ACTA PARCIAL DE OBRA 04.pdf;382918;11
gs://secop/docs/20-12-11063656-10215298/13-P-6442 DE 2020-JUAN CARLOS RESTREPO ESCOBAR-CONTRATO-ACTA DE INICIO.pdf;20-12-11063656-10215298;13-P-6442 DE 2020-JUAN CARLOS RESTREPO ESCOBAR-CONTRATO-ACTA DE INICIO.pdf;615948;11
gs://secop/docs/20-12-10574200-9732043/19-SOPORTES PAGO JUNIO.pdf;20-12-10574200-9732043;19-SOPORTES PAGO JUNIO.pdf;1620067;11
gs://secop/docs/20-13-11062953--1/19-FORMATOS.pdf;20-13-11062953--1;19-FORMATOS.pdf;342388;11
gs://secop/docs/20-12-10861961-10000730/19-PARCIAL 02.PDF;20-12-10861961-10000730;19-PARCIAL 02.PDF;3573717;11
gs://secop/docs/19-21-11104-8951031/19-ACTA DE COMITÉ 5 25-08-2020.PDF;19-21-11104-8951031;19-ACTA DE COMITÉ 5 25-08-2020.PDF;340319;11
gs://secop/docs/20-4-11062409--1/43-PROCESO DE CONVOCATORIA.pdf;20-4-11062409--1;43-PROCESO DE CONVOCATORIA.pdf;532648;11
gs://secop/docs/20-12-10506696-9627579/19-INFORME 1.pdf;20-12-10506696-9627579;19-INFORME 1.pdf;408103;11
gs://secop/docs/20-12-11049159-10214415/13-02-7-15755-20.pdf;20-12-11049159-10214415;13-02-7-15755-20.pdf;313954;11
gs://secop/docs/20-12-11049094-10214241/13-02-7-15751-20.pdf;20-12-11049094-10214241;13-02-7-15751-20.pdf;313551;11
gs://secop/docs/20-12-11063283-10214939/13-CONTRATO NO 04.pdf;20-12-11063283-10214939;13-CONTRATO NO 04.pdf;2614412;11
gs://secop/docs/20-12-10755118-9880320/19-RADICACION OP 1906.pdf;20-12-10755118-9880320;19-RADICACION OP 1906.pdf;4947647;11
gs://secop/docs/20-12-10755118-9880320/19-RADICACION OP 2571.pdf;20-12-10755118-9880320;19-RADICACION OP 2571.pdf;4806118;11
gs://secop/docs/20-12-10785697-9914075/19-INFORME SUPERVISIÓN AGOSTO.pdf;20-12-10785697-9914075;19-INFORME SUPERVISIÓN AGOSTO.pdf;2223939;11
gs://secop/docs/20-12-10522949-9642272/19-RECONOCIMIENTO DE PAGO 5.pdf;20-12-10522949-9642272;19-RECONOCIMIENTO DE PAGO 5.pdf;1425636;11
gs://secop/docs/20-12-10522949-9642272/19-RECONOCIMIENTO DE PAGO 4.pdf;20-12-10522949-9642272;19-RECONOCIMIENTO DE PAGO 4.pdf;1439475;11
gs://secop/docs/20-12-10645222-10214943/13-02-7-17574-19.pdf;20-12-10645222-10214943;13-02-7-17574-19.pdf;338086;11
gs://secop/docs/20-4-11063525--1/43-EST PREVIOS.pdf;20-4-11063525--1;43-EST PREVIOS.pdf;5309442;11
gs://secop/docs/20-13-11009895-10214005/33-ACEPTACION DE OFERTA.pdf;20-13-11009895-10214005;33-ACEPTACION DE OFERTA.pdf;2594647;11
gs://secop/docs/20-12-10799939-9930564/19-INFORME Y ACTA 003 DE JOHN VALENCIA.PDF;20-12-10799939-9930564;19-INFORME Y ACTA 003 DE JOHN VALENCIA.PDF;1768271;11
gs://secop/docs/20-12-10554755-9727308/19-SOPORTES PAGO ABRIL.pdf;20-12-10554755-9727308;19-SOPORTES PAGO ABRIL.pdf;665162;11
gs://secop/docs/20-12-11049237-10214478/13-02-7-15758-20.pdf;20-12-11049237-10214478;13-02-7-15758-20.pdf;313269;11
gs://secop/docs/20-13-11063233--1/19-ESTUDIO PREVIO.PDF;20-13-11063233--1;19-ESTUDIO PREVIO.PDF;232253;11
gs://secop/docs/20-12-11054793-10215387/13-MINUTA DEL CONTRATO.pdf;20-12-11054793-10215387;13-MINUTA DEL CONTRATO.pdf;1602457;11
gs://secop/docs/19-12-10169536-9290220/19-INFORME DE EJECUCIÓN Y SUPERVISIÓN MES DE JULIO DE 2020.pdf;19-12-10169536-9290220;19-INFORME DE EJECUCIÓN Y SUPERVISIÓN MES DE JULIO DE 2020.pdf;310429;11
gs://secop/docs/20-4-10269736-9401551/19-06 SEXTO PAGO AL CONTRATO INICIAL.pdf;20-4-10269736-9401551;19-06 SEXTO PAGO AL CONTRATO INICIAL.pdf;1216200;11
gs://secop/docs/20-4-11062656-10214326/13-SIN OBSERVACIONES.pdf;20-4-11062656-10214326;13-SIN OBSERVACIONES.pdf;1456876;11
gs://secop/docs/20-4-11062425-10214038/13-2020347.pdf;20-4-11062425-10214038;13-2020347.pdf;431758;11
gs://secop/docs/19-12-9504768-8650483/19-INFORME SUPERVISION 06.pdf;19-12-9504768-8650483;19-INFORME SUPERVISION 06.pdf;712453;11
gs://secop/docs/20-22-18328--1/43-RESOLUCION JUSTIFICACION CONTRATACION DIRECTA.pdf;20-22-18328--1;43-RESOLUCION JUSTIFICACION CONTRATACION DIRECTA.pdf;5343180;11
gs://secop/docs/20-12-10876899-10017685/19-INFORME JULIO.PDF;20-12-10876899-10017685;19-INFORME JULIO.PDF;180978;11
gs://secop/docs/20-12-11063886--1/43-ESTUDIOS PREVIOS - ORIGINAL FIRMADO.pdf;20-12-11063886--1;43-ESTUDIOS PREVIOS - ORIGINAL FIRMADO.pdf;576995;11
gs://secop/docs/19-12-10185371-9306457/19-INFORME 6 SUPERVISION AL CONVENIO.pdf;19-12-10185371-9306457;19-INFORME 6 SUPERVISION AL CONVENIO.pdf;440090;11
gs://secop/docs/19-11-9841898-9088506/19-INFORME DE SUPERVISION PARCIAL 04.pdf;19-11-9841898-9088506;19-INFORME DE SUPERVISION PARCIAL 04.pdf;199748;11
gs://secop/docs/20-13-11052653--1/19-EVALUACION JURIDICA.pdf;20-13-11052653--1;19-EVALUACION JURIDICA.pdf;1043678;11
gs://secop/docs/20-12-11062882--1/43-AN�?LISIS DEL SECTOR.pdf;20-12-11062882--1;43-AN�?LISIS DEL SECTOR.PDF;406272;11
gs://secop/docs/20-4-11063372--1/43-EST PREVIOS.pdf;20-4-11063372--1;43-EST PREVIOS.pdf;5450120;11
gs://secop/docs/20-12-10262422-9394795/19-INFORME JULIO.PDF;20-12-10262422-9394795;19-INFORME JULIO.PDF;261818;11
gs://secop/docs/18-21-4449-8024331/19-ACTA DE REINICIO NUMERO CUATRO.PDF;18-21-4449-8024331;19-ACTA DE REINICIO NUMERO CUATRO.PDF;6606451;11
gs://secop/docs/20-12-11063861--1/43-ESTUDIO PREVIO.pdf;20-12-11063861--1;43-ESTUDIO PREVIO.PDF;1116137;11
gs://secop/docs/20-12-11063041-10214690/29-ACTA DE LIQUIDACION.pdf;20-12-11063041-10214690;29-ACTA DE LIQUIDACION.PDF;1526090;11
gs://secop/docs/20-21-19156--1/19-ANEXO 3- GLOSARIO CCE-EICP-IDI-03 LICITACIÓN.pdf;20-21-19156--1;19-ANEXO 3- GLOSARIO CCE-EICP-IDI-03 LICITACIÓN.pdf;467274;16
gs://secop/docs/20-12-10586702-9702971/19-INFORME SUPERVISION AGOSTO.pdf;20-12-10586702-9702971;19-INFORME SUPERVISION AGOSTO.pdf;3221052;16
gs://secop/docs/19-12-9474810-8622798/19-POLIZA Y AP.pdf;19-12-9474810-8622798;19-POLIZA Y AP.pdf;271965;16
gs://secop/docs/20-9-466551--1/19-INFORME ACTUALIZADO DE VERIFICACIÓN.pdf;20-9-466551--1;19-INFORME ACTUALIZADO DE VERIFICACIÓN.pdf;336044;16
gs://secop/docs/19-12-9370321-8527279/19-INFORME DE EJECUCION 14 CTO502-19.pdf;19-12-9370321-8527279;19-INFORME DE EJECUCION 14 CTO502-19.pdf;1455549;16
gs://secop/docs/20-21-19157--1/42-AVISO DE CONVOCATORIA PUBLICA.pdf;20-21-19157--1;42-AVISO DE CONVOCATORIA PUBLICA.pdf;822431;16
gs://secop/docs/20-12-11062528--1/43-DOCUMENTOS CONTRATISTA.pdf;20-12-11062528--1;43-DOCUMENTOS CONTRATISTA.pdf;2742271;16
gs://secop/docs/20-13-11062869--1/31-INVITACION.pdf;20-13-11062869--1;31-INVITACION.pdf;207496;16
gs://secop/docs/19-11-10131727--1/19-CONTRATO.pdf;19-11-10131727--1;19-CONTRATO.pdf;2129359;16
gs://secop/docs/20-12-10952853--1/43-ESTUDIOS PREVIOS 2-CORREGIDOS CD 233-2020.pdf;20-12-10952853--1;43-ESTUDIOS PREVIOS 2-CORREGIDOS CD 233-2020.pdf;4512087;16
gs://secop/docs/19-12-9370084-8527050/19-INFORME DE EJECUCION 14 CTO503-19.pdf;19-12-9370084-8527050;19-INFORME DE EJECUCION 14 CTO503-19.pdf;1030951;16
gs://secop/docs/20-13-11038150--1/10-INFORME EVALUACION FINAL.PDF;20-13-11038150--1;10-INFORME EVALUACION FINAL.PDF;2254873;16
gs://secop/docs/20-12-10878603-10019640/19-INFORME JULIO.PDF;20-12-10878603-10019640;19-INFORME JULIO.PDF;318133;16
gs://secop/docs/20-15-10947477--1/3-RTA A OBSERVACIONES.pdf;20-15-10947477--1;3-RTA A OBSERVACIONES.pdf;891916;16
gs://secop/docs/20-11-10960422--1/2-OBSERVACIONES AL PROYECTO DE PLIEGO DE CONDICIONES.pdf;20-11-10960422--1;2-OBSERVACIONES AL PROYECTO DE PLIEGO DE CONDICIONES.pdf;9809562;16
gs://secop/docs/20-4-10445545-9586355/19-ACTA DE RECIBO A SATISFACCIÓN.pdf;20-4-10445545-9586355;19-ACTA DE RECIBO A SATISFACCIÓN.pdf;1277897;16
gs://secop/docs/20-13-11063440--1/19-ESTUD SECT.PDF;20-13-11063440--1;19-ESTUD SECT.PDF;3507502;16
gs://secop/docs/19-4-9460851-8610232/14-PRÓRROGA 4.pdf;19-4-9460851-8610232;14-PRÓRROGA 4.pdf;845675;16
gs://secop/docs/20-13-11062823--1/31-INVITACION PUBLICA.pdf;20-13-11062823--1;31-INVITACION PUBLICA.pdf;476998;16
gs://secop/docs/20-11-11040754--1/19-LIMITACIÓN 1.pdf;20-11-11040754--1;19-LIMITACIÓN 1.pdf;5591317;16
gs://secop/docs/19-12-9359762-8517882/19-INFORME DE EJECUCION 14 CTO513-19.pdf;19-12-9359762-8517882;19-INFORME DE EJECUCION 14 CTO513-19.pdf;2465778;16
gs://secop/docs/20-13-11062971--1/19-2 ESTUDIOS PREVIOS.pdf;20-13-11062971--1;19-2 ESTUDIOS PREVIOS.pdf;659093;16
gs://secop/docs/20-13-10887085-10088767/19-ACTA DE TERMINACIÓN.pdf;20-13-10887085-10088767;19-ACTA DE TERMINACIÓN.pdf;8482417;16
gs://secop/docs/20-12-10532082-9650119/19-CUENTA DE PAGO - CONTRATO 310-2020 - C FINAL - GENERAL.pdf;20-12-10532082-9650119;19-CUENTA DE PAGO - CONTRATO 310-2020 - C FINAL - GENERAL.pdf;3489432;16
gs://secop/docs/20-12-10296406-9426881/19-PAGO ABRIL 2020.pdf;20-12-10296406-9426881;19-PAGO ABRIL 2020.pdf;6787290;16
gs://secop/docs/20-15-11031916--1/2-RESPUESTA A OBSERVACIONES.pdf;20-15-11031916--1;2-RESPUESTA A OBSERVACIONES.pdf;438223;16
gs://secop/docs/20-12-11063041--1/43-ANALISIS DEL SECTOR.pdf;20-12-11063041--1;43-ANALISIS DEL SECTOR.pdf;2226024;16
gs://secop/docs/20-12-10852673-9989488/19-INFORME DE ACTIVIDADES 2.pdf;20-12-10852673-9989488;19-INFORME DE ACTIVIDADES 2.pdf;8252093;16
gs://secop/docs/20-13-11062709--1/31-INVITACIÓN PUBLICA.pdf;20-13-11062709--1;31-INVITACIÓN PUBLICA.pdf;675150;16
gs://secop/docs/20-13-11063754--1/19-ESTUDIO PREVIOS.pdf;20-13-11063754--1;19-ESTUDIO PREVIOS.PDF;862101;16
gs://secop/docs/20-15-10963650--1/19-CONTRATO.pdf;20-15-10963650--1;19-CONTRATO.pdf;817647;16
gs://secop/docs/20-12-10876707-10017506/19-INFORME JULIO.PDF;20-12-10876707-10017506;19-INFORME JULIO.PDF;321126;16
gs://secop/docs/20-12-11061238-10214312/13-CONTRATO 2020-PS-119.pdf;20-12-11061238-10214312;13-CONTRATO 2020-PS-119.pdf;3769931;16
gs://secop/docs/20-12-11061238-10214312/19-HOJA DE VIDA.pdf;20-12-11061238-10214312;19-HOJA DE VIDA.pdf;2229402;16
gs://secop/docs/20-12-10586391-9702646/19-INFORME DE SUPERVISION AGOSTO.pdf;20-12-10586391-9702646;19-INFORME DE SUPERVISION AGOSTO.pdf;2960819;16
gs://secop/docs/20-12-10424377-9871170/19-SOPORTES DE PAGO ABRIL.pdf;20-12-10424377-9871170;19-SOPORTES DE PAGO ABRIL.pdf;1066754;16
gs://secop/docs/20-12-11063085-10214993/13-CONTRATO 2020-PS-120.pdf;20-12-11063085-10214993;13-CONTRATO 2020-PS-120.pdf;3571832;16
gs://secop/docs/20-13-11062953--1/31-INVITACION PUBLICA.pdf;20-13-11062953--1;31-INVITACION PUBLICA.pdf;713215;16
gs://secop/docs/20-4-10894548-10035787/19-MINUTA FIRMADA.pdf;20-4-10894548-10035787;19-MINUTA FIRMADA.pdf;643022;16
gs://secop/docs/20-12-11063178-10214911/19-ESTUDIO DEL SECTOR.pdf;20-12-11063178-10214911;19-ESTUDIO DEL SECTOR.pdf;2213716;16
gs://secop/docs/20-12-10303504-9433863/19-PAGO ABRIL 2020.pdf;20-12-10303504-9433863;19-PAGO ABRIL 2020.pdf;414108;16
gs://secop/docs/20-13-11046251--1/10-INFORME DE EVALUACIÓN.pdf;20-13-11046251--1;10-INFORME DE EVALUACIÓN.pdf;6950013;16
gs://secop/docs/20-13-11063023--1/31-INVITACION.pdf;20-13-11063023--1;31-INVITACION.pdf;8802060;16
gs://secop/docs/20-12-11063920-10215615/13-CONTRATO Y RP.pdf;20-12-11063920-10215615;13-CONTRATO Y RP.pdf;2037313;16
gs://secop/docs/20-4-10895151-10036422/19-MINUTA FIRMADA.pdf;20-4-10895151-10036422;19-MINUTA FIRMADA.pdf;669243;16
gs://secop/docs/20-12-10498369-9620166/19-INFORME Y ACTA SUPERVISIÓN HECTOR FERNANDEZ 006.pdf;20-12-10498369-9620166;19-INFORME Y ACTA SUPERVISIÓN HECTOR FERNANDEZ 006.pdf;5497307;16
gs://secop/docs/20-13-11062323--1/19-ANALISIS DEL SECTOR.pdf;20-13-11062323--1;19-ANALISIS DEL SECTOR.pdf;531627;16
gs://secop/docs/20-12-10910918-10056004/19-INFORME DE SUPERVISION 02.PDF;20-12-10910918-10056004;19-INFORME DE SUPERVISION 02.PDF;2336866;16
gs://secop/docs/20-13-10530321-9692614/19-DECISIÓN ADMINISTRATIVA INCUMPLIMIENTO CONTRACTUAL. CONTRATO 212 DE 2020.pdf;20-13-10530321-9692614;19-DECISIÓN ADMINISTRATIVA INCUMPLIMIENTO CONTRACTUAL. CONTRATO 212 DE 2020.pdf;2535057;16
gs://secop/docs/20-4-10895058-10036324/19-MINUTA FIRMADA.pdf;20-4-10895058-10036324;19-MINUTA FIRMADA.pdf;645250;16
gs://secop/docs/20-12-11062998--1/43-DOCUMENTOS PREVIOS.pdf;20-12-11062998--1;43-DOCUMENTOS PREVIOS.pdf;4121740;16
gs://secop/docs/20-12-10883287-10024664/19-INFORME JULIO.PDF;20-12-10883287-10024664;19-INFORME JULIO.PDF;300250;16
gs://secop/docs/20-11-10977910--1/19-INFORME DE EVALUACIÓN FINAL.pdf;20-11-10977910--1;19-INFORME DE EVALUACIÓN FINAL.pdf;317325;16
gs://secop/docs/19-12-10185371-9306457/19-INF 7 EMPRESA.pdf;19-12-10185371-9306457;19-INF 7 EMPRESA.pdf;9958571;16
gs://secop/docs/19-12-10185371-9306457/19-INFORME 9 EMPRESA.pdf;19-12-10185371-9306457;19-INFORME 9 EMPRESA.pdf;10405792;16
gs://secop/docs/19-12-10185371-9306457/19-INFORME 8 EMPRESA.pdf;19-12-10185371-9306457;19-INFORME 8 EMPRESA.pdf;9120995;16
gs://secop/docs/19-12-10185371-9306457/19-INFORME 10 EMPRESA.pdf;19-12-10185371-9306457;19-INFORME 10 EMPRESA.pdf;10444583;16
gs://secop/docs/20-12-11026181-10174952/19-POLIZA 2.pdf;20-12-11026181-10174952;19-POLIZA 2.pdf;511535;16
gs://secop/docs/20-12-11026181-10174952/19-POLIZA 1.pdf;20-12-11026181-10174952;19-POLIZA 1.pdf;472401;16
gs://secop/docs/20-12-10300573-9430792/19-PAGO ENERO 2020.pdf;20-12-10300573-9430792;19-PAGO ENERO 2020.pdf;6046677;16
gs://secop/docs/20-12-10781153-9911574/19-SOPORTES PAGO 2.pdf;20-12-10781153-9911574;19-SOPORTES PAGO 2.pdf;2188286;16
gs://secop/docs/20-12-11063063-10214769/13-CONVENIO DE COOPERACIÓN.pdf;20-12-11063063-10214769;13-CONVENIO DE COOPERACIÓN.pdf;1902122;16
gs://secop/docs/20-4-10894796-10036033/19-MINUTA FIRMADA.pdf;20-4-10894796-10036033;19-MINUTA FIRMADA.pdf;633119;16
gs://secop/docs/20-12-10450342-9572886/19-INFORME N°2.pdf;20-12-10450342-9572886;19-INFORME N°2.pdf;3703220;16
gs://secop/docs/20-11-11062327--1/19-AN�?LISIS DEL SECTOR ECONÓMICO.pdf;20-11-11062327--1;19-AN�?LISIS DEL SECTOR ECONÓMICO.pdf;1550152;16
gs://secop/docs/19-13-10214602-10215232/32-PROPUESTA.pdf;19-13-10214602-10215232;32-PROPUESTA.pdf;2973760;16
gs://secop/docs/20-4-10251956-9384789/19-ACTS.pdf;20-4-10251956-9384789;19-ACTS.pdf;2490627;16
gs://secop/docs/20-13-11063877--1/19-ESTUDIO PREVIO.pdf;20-13-11063877--1;19-ESTUDIO PREVIO.PDF;1412918;16
gs://secop/docs/20-13-11062323--1/19-ESTUDIO PREVIO.pdf;20-13-11062323--1;19-ESTUDIO PREVIO.PDF;406533;16
gs://secop/docs/20-13-11063305--1/19-ESTUDIO PREVIO.pdf;20-13-11063305--1;19-ESTUDIO PREVIO.PDF;1632205;16
gs://secop/docs/20-12-10936298--1/43-ESTUDIO PREVIO.pdf;20-12-10936298--1;43-ESTUDIO PREVIO.PDF;1189002;16
gs://secop/docs/20-12-11063189--1/43-ESTUDIO PREVIO.pdf;20-12-11063189--1;43-ESTUDIO PREVIO.PDF;3158523;16
gs://secop/docs/20-12-11062872--1/43-ESTUDIO PREVIO.pdf;20-12-11062872--1;43-ESTUDIO PREVIO.PDF;2713161;16
gs://secop/docs/20-12-11062493--1/43-ESTUDIO PREVIO.pdf;20-12-11062493--1;43-ESTUDIO PREVIO.PDF;4510098;16
gs://secop/docs/20-12-11063127--1/43-ESTUDIO PREVIO.pdf;20-12-11063127--1;43-ESTUDIO PREVIO.PDF;24995241;16
gs://secop/docs/20-12-11063085--1/43-ESTUDIO PREVIO.pdf;20-12-11063085--1;43-ESTUDIO PREVIO.PDF;3274567;16
gs://secop/docs/20-12-10603375-9717996/19-INFORME JULIO-AGOSTO.pdf;20-12-10603375-9717996;19-INFORME JULIO-AGOSTO.pdf;567156;14
gs://secop/docs/20-12-10334401-9463357/19-INFORME Y ACTA DE INTERVENTORIA 007.pdf;20-12-10334401-9463357;19-INFORME Y ACTA DE INTERVENTORIA 007.pdf;4287036;14
gs://secop/docs/20-12-11063750--1/43-ECYO.pdf;20-12-11063750--1;43-ECYO.pdf;5611857;14
gs://secop/docs/20-4-11063917--1/43-2 ESTUDIO DE NECESIDAD DE CONTRATACIÓN.pdf;20-4-11063917--1;43-2 ESTUDIO DE NECESIDAD DE CONTRATACIÓN.pdf;958255;14
gs://secop/docs/20-12-10301695-9432080/19-PAGO ENERO 2020.pdf;20-12-10301695-9432080;19-PAGO ENERO 2020.pdf;4390517;14
gs://secop/docs/20-12-10301695-9432080/19-PAGO JULIO 2020.pdf;20-12-10301695-9432080;19-PAGO JULIO 2020.pdf;4935916;14
gs://secop/docs/20-4-10893496-10034824/19-MINUTA FIRMADA.pdf;20-4-10893496-10034824;19-MINUTA FIRMADA.pdf;486903;14
gs://secop/docs/20-12-10763622-9890544/19-ACTA FINAL.pdf;20-12-10763622-9890544;19-ACTA FINAL.pdf;351793;14
gs://secop/docs/20-4-11054913-10215359/13-194-2020.pdf;20-4-11054913-10215359;13-194-2020.pdf;898983;14
gs://secop/docs/20-4-11063668--1/43-PROPUESTA BIORED.pdf;20-4-11063668--1;43-PROPUESTA BIORED.pdf;455366;14
gs://secop/docs/20-12-10612038-9726361/19-INFORME 5 FINAL_.pdf;20-12-10612038-9726361;19-INFORME 5 FINAL_.pdf;4784911;14
gs://secop/docs/20-4-10536224-9654338/19----.pdf;20-4-10536224-9654338;19----.pdf;4439367;14
gs://secop/docs/20-4-10893562-10034860/19-MINUTA FIRMADA.pdf;20-4-10893562-10034860;19-MINUTA FIRMADA.pdf;500415;14
gs://secop/docs/20-11-11043471--1/7-RESPUESTAS A OBSERVACIONES AL PROCESO SAMC 01 DE 2020.PDF;20-11-11043471--1;7-RESPUESTAS A OBSERVACIONES AL PROCESO SAMC 01 DE 2020.PDF;2662340;14
gs://secop/docs/20-12-10301089-9431388/19-PAGO ABRIL 2020.pdf;20-12-10301089-9431388;19-PAGO ABRIL 2020.pdf;4684364;14
gs://secop/docs/20-12-10301089-9431388/19-PAGO JUNIO 2020.pdf;20-12-10301089-9431388;19-PAGO JUNIO 2020.pdf;4768235;14
gs://secop/docs/20-13-11062629--1/19-ESTUDIOS DEL SECTOR.pdf;20-13-11062629--1;19-ESTUDIOS DEL SECTOR.pdf;2001580;14
gs://secop/docs/20-9-466776--1/3-OBSERVACIONES AL PROYECTO DE PLIEGO DE CONDICIONES Y RESPUESTA A LAS MISMAS POR PARTE DE LA ENTIDAD.pdf;20-9-466776--1;3-OBSERVACIONES AL PROYECTO DE PLIEGO DE CONDICIONES Y RESPUESTA A LAS MISMAS POR PARTE DE LA ENTIDAD.pdf;1580796;14
gs://secop/docs/20-4-10894115-10035284/19-MINUTA FIRMADA.pdf;20-4-10894115-10035284;19-MINUTA FIRMADA.pdf;583598;14
gs://secop/docs/20-11-11040754--1/19-LIMITACIÓN 2.pdf;20-11-11040754--1;19-LIMITACIÓN 2.pdf;4723401;14
gs://secop/docs/20-4-10894227-10035378/19-MINUTA FIRMADA.pdf;20-4-10894227-10035378;19-MINUTA FIRMADA.pdf;596121;14
gs://secop/docs/19-11-10099367-9354280/19-JUSTIFICACION.pdf;19-11-10099367-9354280;19-JUSTIFICACION.pdf;2091150;14
gs://secop/docs/20-4-10894893-10036136/19-MINUTA FIRMADA.pdf;20-4-10894893-10036136;19-MINUTA FIRMADA.pdf;620826;14
gs://secop/docs/20-4-10892811-10034069/19-MINUTA FIRMADA.pdf;20-4-10892811-10034069;19-MINUTA FIRMADA.pdf;454446;14
gs://secop/docs/20-12-10525380-9644340/19-RECONOCIMIENTO DE PAGO 4.pdf;20-12-10525380-9644340;19-RECONOCIMIENTO DE PAGO 4.pdf;1722690;14
gs://secop/docs/20-13-11062897--1/31-INVITACIÓN IMC-016-2020.pdf;20-13-11062897--1;31-INVITACIÓN IMC-016-2020.pdf;371936;14
gs://secop/docs/20-12-11063680--1/43-32178 SOLICITUD DE ELABORACIÓN DE CONTRATO.PDF;20-12-11063680--1;43-32178 SOLICITUD DE ELABORACIÓN DE CONTRATO.PDF;546215;14
gs://secop/docs/20-12-11033583-10182408/19-ACTA N 002 DE RECIBO PARCIAL # 01.PDF;20-12-11033583-10182408;19-ACTA N 002 DE RECIBO PARCIAL # 01.PDF;1949915;14
